SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100287,0,Cash loans,F,N,Y,0,202500,225000,22383,225000,Family,Pensioner,Higher education,Married,House / apartment,0.026392,-24891,365243,-2120,-2019,,1,0,0,1,1,0,,2,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.6555305,,0.1825,,0.995,,,0.2,0.1724,0.3333,,,,0.2495,,0.3146,0.1859,,0.995,,,0.2014,0.1724,0.3333,,,,0.2599,,0.333,0.1842,,0.995,,,0.2,0.1724,0.3333,,,,0.2539,,0.3212,,block of flats,0.2646,"Stone, brick",No,5,0,5,0,-648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100288,0,Cash loans,F,N,N,0,157500,450000,21888,450000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-9907,-648,-5628,-2567,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,6,0,1,1,0,1,1,Other,0.23753236,0.597181104,,0.0619,0.0635,0.9821,0.7552,0.0334,0,0.1379,0.1667,0.2083,0.0511,0.0496,0.0502,0.0039,0.0042,0.063,0.0659,0.9821,0.7648,0.0337,0,0.1379,0.1667,0.2083,0.0523,0.0542,0.0523,0.0039,0.0045,0.0625,0.0635,0.9821,0.7585,0.0336,0,0.1379,0.1667,0.2083,0.052,0.0504,0.0511,0.0039,0.0043,reg oper account,block of flats,0.0586,Panel,No,0,0,0,0,-425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100289,0,Cash loans,M,Y,N,0,202500,526491,26878.5,454500,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-14811,-7668,-1761,-4268,0,1,1,1,1,1,0,Managers,2,2,2,TUESDAY,15,0,0,0,0,0,0,Transport: type 4,0.645151009,0.658703521,0.697146908,0.4072,0.2893,0.9816,0.7484,0.0089,0.44,0.3793,0.3333,0.375,0.1754,0.3261,0.4133,0.027,0.0083,0.4149,0.3002,0.9816,0.7583,0.009,0.4431,0.3793,0.3333,0.375,0.1794,0.3563,0.4306,0.0272,0.0087,0.4112,0.2893,0.9816,0.7518,0.009,0.44,0.3793,0.3333,0.375,0.1784,0.3318,0.4207,0.0272,0.0084,,block of flats,0.3288,Panel,No,0,0,0,0,-669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100290,0,Cash loans,M,N,N,0,135000,224136,17707.5,198000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-14726,-142,-3458,-2690,,1,1,0,1,0,1,Core staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.405560078,0.258728339,0.23791608,0.1237,0.0644,0.9921,,,0.12,0.1034,0.375,,0.0384,,0.1263,,0,0.1261,0.0669,0.9921,,,0.1208,0.1034,0.375,,0.0392,,0.1316,,0,0.1249,0.0644,0.9921,,,0.12,0.1034,0.375,,0.039,,0.1286,,0,,block of flats,0.1116,Panel,No,0,0,0,0,-1053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
100291,0,Cash loans,F,N,N,1,153000,292500,14355,292500,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.015221,-11881,-716,-2283,-4417,,1,1,1,1,1,1,Sales staff,3,2,2,TUESDAY,17,0,0,0,0,0,0,Self-employed,,0.182412586,0.331250865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100292,0,Cash loans,F,N,Y,0,202500,675000,29862,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21185,365243,-1702,-4229,,1,0,0,1,0,1,,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.065452327,0.549596502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100293,0,Cash loans,F,N,Y,0,202500,1271281.5,65956.5,1201500,Family,Working,Higher education,Married,House / apartment,0.019101,-14247,-2993,-3842,-4142,,1,1,0,1,0,0,Managers,2,2,2,MONDAY,18,0,0,0,0,0,0,Transport: type 4,0.450264374,0.495546481,0.612704244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100294,0,Cash loans,F,N,Y,0,157500,835380,35392.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.00963,-20984,-7148,-8781,-3962,,1,1,0,1,1,0,Core staff,1,2,2,FRIDAY,11,0,0,0,0,0,0,Transport: type 2,,0.441383257,0.546023197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100295,1,Cash loans,M,Y,N,1,225000,1019205,31032,774000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-11356,-602,-335,-3224,9,1,1,0,1,0,0,Laborers,2,1,1,MONDAY,14,1,0,1,0,0,0,Business Entity Type 3,0.262005116,0.302393817,0.463275328,0.2402,0.1098,0.9916,0.8844,0.4682,0.4,0.1724,0.5417,0.5,0.0223,0.1942,0.227,0.0077,0.0075,0.2447,0.1139,0.9916,0.8889,0.4724,0.4028,0.1724,0.5417,0.5,0.0228,0.2121,0.2365,0.0078,0.008,0.2425,0.1098,0.9916,0.8859,0.4711,0.4,0.1724,0.5417,0.5,0.0227,0.1975,0.231,0.0078,0.0077,reg oper account,block of flats,0.1874,Panel,No,3,0,3,0,-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1
100296,0,Cash loans,M,N,Y,1,225000,223884,24241.5,202500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-17186,-1116,-4258,-730,,1,1,0,1,0,1,Drivers,3,1,1,SUNDAY,13,0,1,1,0,0,0,Business Entity Type 3,0.60275187,0.711791501,,0.1649,0,0.9881,0.8368,0.0374,0.16,0.1379,0.375,0.4167,0.2082,0.1345,0.1643,0,0,0.1681,0,0.9881,0.8432,0.0378,0.1611,0.1379,0.375,0.4167,0.2129,0.1469,0.1712,0,0,0.1665,0,0.9881,0.839,0.0377,0.16,0.1379,0.375,0.4167,0.2118,0.1368,0.1673,0,0,reg oper account,block of flats,0.1672,Panel,No,0,0,0,0,-231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100297,0,Cash loans,M,Y,N,0,135000,334152,17059.5,270000,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-10427,-1274,-2609,-3027,9,1,1,0,1,0,0,Drivers,2,2,2,MONDAY,18,0,0,0,0,0,0,Self-employed,,0.612623166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,-1002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100298,0,Cash loans,F,N,Y,0,270000,473760,48676.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-16223,-3077,-3425,-5501,,1,1,0,1,0,0,Managers,2,3,1,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.492310568,,0.1959,0.3627,0.9712,0.6056,0.0377,0,0.3793,0.1667,0.0417,0.1716,0.1513,0.2448,0.0386,0.1504,0.1996,0.3764,0.9712,0.621,0.038,0,0.3793,0.1667,0.0417,0.1755,0.1653,0.255,0.0389,0.1593,0.1978,0.3627,0.9712,0.6109,0.0379,0,0.3793,0.1667,0.0417,0.1746,0.1539,0.2492,0.0388,0.1536,reg oper account,block of flats,0.2252,"Stone, brick",No,0,0,0,0,-1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100299,0,Revolving loans,F,N,Y,0,112500,540000,27000,540000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006008,-19045,-11916,-6644,-2566,,1,1,0,1,0,0,Medicine staff,2,2,2,SATURDAY,12,0,0,0,1,1,0,Medicine,,0.704761283,0.588487788,0.0464,0.0712,0.993,0.9048,0.0303,0,0.1207,0.1667,0.2083,,0.0378,0.0554,0,0,0.0315,0.0694,0.9881,0.8432,0.0306,0,0.1034,0.1667,0.2083,,0.0275,0.0577,0,0,0.0468,0.0712,0.993,0.9061,0.0305,0,0.1207,0.1667,0.2083,,0.0385,0.0564,0,0,reg oper account,block of flats,0.0602,"Stone, brick",No,6,0,6,0,-1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100300,1,Cash loans,M,N,N,0,63000,426645,22468.5,324000,Other_A,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018634,-12209,-1572,-6348,-4551,,1,1,0,1,1,0,Sales staff,1,2,2,WEDNESDAY,10,0,0,0,0,0,0,Trade: type 3,,0.474891702,0.315472155,0.1041,0.1126,0.9806,0.7348,0.0012,0,0.2069,0.1667,0.2083,0.0195,0.0841,0.09,0.0039,0.0646,0.1061,0.1168,0.9806,0.7452,0.0012,0,0.2069,0.1667,0.2083,0.02,0.0918,0.0937,0.0039,0.0684,0.1051,0.1126,0.9806,0.7383,0.0012,0,0.2069,0.1667,0.2083,0.0199,0.0855,0.0916,0.0039,0.066,reg oper spec account,block of flats,0.0855,"Stone, brick",No,3,1,3,1,-2149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100301,1,Cash loans,M,N,Y,1,112500,571486.5,31131,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-8292,-166,-3062,-16,,1,1,0,1,0,0,Laborers,3,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.253288904,0.200926088,0.0737,0.1016,0.4933,0.8232,0.0632,0.08,0.1379,0.3333,0.0417,0.0405,0,0.1469,0,0.0038,0,0.1054,0,0.8301,0.0637,0,0.1379,0.3333,0.0417,0.0414,0,0.1531,0,0.004,0.0744,0.1016,0.4933,0.8256,0.0636,0.08,0.1379,0.3333,0.0417,0.0412,0,0.1496,0,0.0039,reg oper spec account,block of flats,0,Panel,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
100302,0,Cash loans,F,N,Y,0,180000,187704,9256.5,148500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-9105,-482,-5874,-1139,,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,1,1,Bank,0.341850544,0.479430637,0.051681767,0.0959,0.0925,0.9871,0.8232,0.0152,0,0.2069,0.1667,0.2083,0.111,0.0748,0.0759,0.0154,0.0723,0.0977,0.096,0.9871,0.8301,0.0153,0,0.2069,0.1667,0.2083,0.1136,0.0817,0.0791,0.0156,0.0765,0.0968,0.0925,0.9871,0.8256,0.0153,0,0.2069,0.1667,0.2083,0.113,0.0761,0.0773,0.0155,0.0738,reg oper account,block of flats,0.0837,Panel,No,0,0,0,0,-930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
100303,0,Cash loans,F,N,Y,0,292500,254700,15709.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.016612,-24006,365243,-2239,-4447,,1,0,0,1,0,0,,1,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.282490372,0.410102573,0.0742,0.0306,0.9876,0.83,0.0182,0.08,0.0517,0.4792,0.5208,0.1202,0.0605,0.1177,0,0,0.0756,0.0317,0.9786,0.719,0.0184,0.0806,0.0345,0.3333,0.375,0.123,0.0661,0.0738,0,0,0.0749,0.0306,0.9876,0.8323,0.0183,0.08,0.0517,0.4792,0.5208,0.1223,0.0616,0.1198,0,0,reg oper account,block of flats,0.0657,"Stone, brick",No,1,0,1,0,-609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
100304,0,Revolving loans,F,N,Y,0,225000,675000,33750,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,-22794,-15632,-7959,-4311,,1,1,0,1,1,0,,1,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.654942649,0.795803133,0.0464,0.0556,0.9891,0.8504,0.0247,0,0.1034,0.1667,0.2083,0.0386,0.0378,0.0548,0,0,0.0473,0.0577,0.9891,0.8563,0.0249,0,0.1034,0.1667,0.2083,0.0395,0.0413,0.0571,0,0,0.0468,0.0556,0.9891,0.8524,0.0249,0,0.1034,0.1667,0.2083,0.0393,0.0385,0.0558,0,0,not specified,block of flats,0.0566,"Stone, brick",No,0,0,0,0,-1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100305,0,Cash loans,M,Y,Y,0,135000,237024,15970.5,180000,"Spouse, partner",Working,Incomplete higher,Single / not married,House / apartment,0.020713,-9011,-100,-7897,-1654,15,1,1,0,1,0,1,Sales staff,1,3,3,SATURDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.158196549,0.434224924,,0.0186,0.0487,0.9727,0.626,0.034,0,0.069,0.0833,0.125,0.0184,0.0151,0.022,0,0,0.0189,0.0505,0.9727,0.6406,0.0343,0,0.069,0.0833,0.125,0.0188,0.0165,0.0229,0,0,0.0187,0.0487,0.9727,0.631,0.0343,0,0.069,0.0833,0.125,0.0187,0.0154,0.0224,0,0,reg oper account,block of flats,0.0173,"Stone, brick",No,1,0,1,0,-945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100307,0,Cash loans,M,N,Y,0,225000,451804.5,35824.5,369000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-16546,-1480,-2196,-7,,1,1,0,1,0,0,Managers,2,2,2,MONDAY,11,0,1,1,0,1,1,Military,0.572584727,0.680321185,0.448962273,0.2773,0.1882,0.9771,0.6872,,0.04,0.1724,0.3333,,,,0.2404,,0.0931,0.2826,0.1953,0.9772,0.6994,,0.0403,0.1724,0.3333,,,,0.2504,,0.0986,0.28,0.1882,0.9771,0.6914,,0.04,0.1724,0.3333,,,,0.2447,,0.0951,,block of flats,0.2093,,No,2,1,2,0,-745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100308,0,Cash loans,M,N,N,0,157500,208512,21892.5,180000,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-14534,-3397,-3776,-5113,,1,1,1,1,0,0,Sales staff,2,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.876653026,0.728456202,0.497468889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
100309,0,Cash loans,F,N,Y,0,157500,263686.5,15268.5,238500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0105,-16098,-3131,-7189,-4143,,1,1,0,1,0,0,Laborers,2,3,3,MONDAY,9,0,0,0,0,0,0,Postal,0.493886182,0.334168814,,0.0722,0.0036,0.9781,0.7008,0.0079,0,0.1379,0.1667,0.0417,0.0841,0.0588,0.0626,0,0,0.0735,0.0038,0.9782,0.7125,0.008,0,0.1379,0.1667,0.0417,0.086,0.0643,0.0652,0,0,0.0729,0.0036,0.9781,0.7048,0.0079,0,0.1379,0.1667,0.0417,0.0856,0.0599,0.0637,0,0,reg oper account,block of flats,0.0492,"Stone, brick",No,0,0,0,0,-288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
100310,0,Cash loans,M,N,N,0,180000,1071000,31315.5,1071000,Unaccompanied,Working,Higher education,Married,Rented apartment,0.018029,-14659,-1228,-688,-1107,,1,1,1,1,0,0,,2,3,3,WEDNESDAY,13,0,0,0,1,1,1,Business Entity Type 3,,0.160158094,0.438281374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
100313,0,Cash loans,F,N,Y,0,87750,1206954,35419.5,945000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.019101,-22510,365243,-6983,-4765,,1,0,0,1,1,0,,2,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.707841346,0.664248263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100314,0,Cash loans,M,N,N,2,292500,239850,25960.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10788,-2573,-5248,-3478,,1,1,1,1,1,0,Laborers,4,2,2,TUESDAY,12,0,1,1,0,1,1,Self-employed,0.217719783,0.780763367,0.77008707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100315,0,Cash loans,F,Y,Y,1,121500,288873,21064.5,238500,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-10203,-59,-6422,-2513,65,1,1,0,1,0,0,Sales staff,3,3,3,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.264876366,0.59229528,0.495665829,0.0361,,0.9891,,,0.04,0.0345,0.3333,,,,0.0411,,,0.0368,,0.9891,,,0.0403,0.0345,0.3333,,,,0.0428,,,0.0364,,0.9891,,,0.04,0.0345,0.3333,,,,0.0418,,,,block of flats,0.0323,Panel,No,5,0,5,0,-1441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100316,0,Cash loans,F,N,Y,0,67500,622413,26500.5,495000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.005002,-15076,-4917,-1725,-2325,,1,1,0,1,1,0,Core staff,2,3,3,THURSDAY,15,0,0,0,0,0,0,Medicine,0.567623635,0.57592478,0.689479143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100317,0,Cash loans,F,N,Y,0,180000,630000,30438,630000,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-17013,-7426,-3274,-539,,1,1,0,1,0,0,Core staff,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,School,,0.708166842,0.577969119,0.0423,0.0487,0.9672,0.5376,,0,0.2069,0.125,0.1667,0.0521,,0.0453,,0.022,0.0431,0.0506,0.9672,0.5557,,0,0.2069,0.125,0.1667,0.0533,,0.0471,,0.0233,0.0427,0.0487,0.9672,0.5438,,0,0.2069,0.125,0.1667,0.053,,0.0461,,0.0224,reg oper account,block of flats,0.0525,"Stone, brick",No,0,0,0,0,-1701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100318,0,Cash loans,F,N,N,0,90000,381528,12109.5,315000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018209,-9627,-189,-709,-2301,,1,1,0,1,0,0,Core staff,1,3,3,WEDNESDAY,12,0,0,0,0,0,0,Trade: type 7,0.646881336,0.533414872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100319,0,Cash loans,F,N,Y,1,135000,781920,32868,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.022625,-11631,-782,-7868,-2992,,1,1,1,1,1,0,,3,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.653367581,0.565289836,0.495665829,0.0835,0.1024,0.9891,0.8504,0.0481,0,0.1379,0.1667,0.2083,0.0987,0.0672,0.1035,0.0039,0.001,0.0851,0.1063,0.9891,0.8563,0.0486,0,0.1379,0.1667,0.2083,0.1009,0.0735,0.1078,0.0039,0.001,0.0843,0.1024,0.9891,0.8524,0.0484,0,0.1379,0.1667,0.2083,0.1004,0.0684,0.1053,0.0039,0.001,not specified,block of flats,0.1077,Panel,No,0,0,0,0,-2028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100320,0,Cash loans,M,Y,Y,0,225000,481855.5,49374,463500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-11996,-2907,-2562,-4623,6,1,1,0,1,0,0,High skill tech staff,2,2,2,FRIDAY,11,0,1,1,0,1,1,Construction,,0.610446523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
100321,0,Cash loans,M,Y,N,1,270000,521280,31500,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-13534,-1420,-1602,-4133,1,1,1,0,1,0,0,,3,2,2,MONDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.633607583,0.210350229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100322,0,Cash loans,M,Y,Y,2,225000,254700,26874,225000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00733,-19297,-554,-7173,-2853,20,1,1,0,1,0,0,Laborers,4,2,2,MONDAY,13,0,1,1,0,1,1,Business Entity Type 3,,0.731709667,0.638043528,0.0247,0.048,0.9901,0.864,,,0.069,0.0833,,,,0.0274,,0.0103,0.0252,0.0498,0.9901,0.8693,,,0.069,0.0833,,,,0.0286,,0.0109,0.025,0.048,0.9901,0.8658,,,0.069,0.0833,,,,0.0279,,0.0105,,block of flats,0.0238,Monolithic,No,0,0,0,0,-1644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100323,0,Cash loans,M,Y,Y,0,450000,1575000,55800,1575000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-18213,-2363,-4627,-1761,3,1,1,1,1,1,0,Managers,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.663695189,,0.1227,0.1214,0.9786,,,0,0.2759,0.1667,,0.094,,0.1059,,0,0.125,0.126,0.9786,,,0,0.2759,0.1667,,0.0961,,0.1103,,0,0.1239,0.1214,0.9786,,,0,0.2759,0.1667,,0.0956,,0.1078,,0,,block of flats,0.0833,Panel,No,6,0,6,0,-206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
